X,Y,OBJECTID,stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,agency_id,location_type,parent_station,wheelchair_boarding,Route,Route_Dir,Shelter,Bench,Schedule,Light,PK_MD_WE,jurisdiction_id,relative_position,cardinal_direction,primary_street,address_range,cross_location,Realtime
-89.4750753475177,43.0249512535352,29076,4171,4171,S Whitney & Williamsburg (NB),This stop (#4171) is northbound on the 2599 block of Whitney Way (S) farside Williamsburg Way,43.024949,-89.475076,MMT,0,,0,"52, 59","52 West Transfer, 59 West Transfer",0,0,1,0,111,CFIT,1,0,S Whitney,2599,Williamsburg,0
-89.4106673274697,43.0288913144905,29077,4175,4175,Fish Hatchery & Pike (NB),This stop (#4175) is northbound on the 2899 block of Fish Hatchery Rd farside Pike Dr,43.028889,-89.410668,MMT,0,,1,"40, 49","40 Grandview Loop, 40 Todd Loop, 49 Lacy Loop",0,0,0,0,111,CFIT,1,0,Fish Hatchery,2899,Pike,0
-89.4514102813193,43.0456562790603,29078,4176,4176,S Midvale & Yuma (SB),This stop (#4176) is southbound on the 898 block of Midvale Blvd (S) nearside Yuma Dr,43.045654,-89.451411,MMT,0,,0,18,18 South Transfer,0,0,0,0,111,CMAD,3,180,S Midvale,898,Yuma,0
-89.4563283184389,43.0334082723932,29079,4179,4179,Verona E & Atticus (NB),This stop (#4179) is northbound on the 4651 block of Verona Frontage (E) nearside Atticus Way,43.033406,-89.456329,MMT,0,,1,18,"18 South Transfer, 18 West Transfer",0,0,1,0,111,CMAD,3,0,Verona E,4651,Atticus,0
-89.4190443482542,43.0220253038717,29080,4182,4182,High Ridge & Cahill (WB),This stop (#4182) is westbound on the 2200 block of High Ridge Trl farside Cahill Main,43.022023,-89.419045,MMT,0,,0,"40, 49","40 Grandview Loop, 49 Hatchery Loop, 49 Lacy Loop",0,0,0,0,111,CFIT,1,270,High Ridge,2200,Cahill,0
-89.415294342507,43.0239493084489,29081,4188,4188,Fish Hatchery & Traceway (SB),This stop (#4188) is southbound on the 3100 block of Fish Hatchery Rd farside Traceway Dr,43.023947,-89.415295,MMT,0,,1,"40, 49","40 Grandview Loop, 49 Hatchery Loop",0,0,0,0,111,CFIT,1,180,Fish Hatchery,3100,Traceway,0
-89.4560543324812,43.0289502724856,29082,4191,4191,Red Arrow & Jenewein (NB),This stop (#4191) is northbound on the 2301 block of Red Arrow Trl nearside Jenewein Rd,43.028948,-89.456055,MMT,0,,1,18,18 West Transfer,0,0,0,0,111,CFIT,3,0,Red Arrow,2301,Jenewein,0
-89.4054223052536,43.036795322112,29083,4192,4192,Fish Hatchery & Emil (SB),This stop (#4192) is southbound on the 2598 block of Fish Hatchery Rd nearside Emil St,43.036793,-89.405423,MMT,0,,1,40,"40 Grandview Loop, 40 Todd Loop",0,0,0,0,111,CMAD,3,180,Fish Hatchery,2598,Emil,0
-89.4035063892537,43.0067423120999,29084,4193,4193,E Cheryl & Big Bluestem (EB),This stop (#4193) is eastbound on the 5251 block of E Cheryl Pkwy nearside Big Bluestem Pkwy,43.00674,-89.403507,MMT,0,,0,49,49 Hatchery Loop,0,0,0,0,100,CFIT,3,90,E Cheryl,5251,Big Bluestem,0
-89.4200323975071,43.0050162980192,29085,4194,4194,E Cheryl & Woods Hollow (WB),This stop (#4194) is westbound on the 5460 block of E Cheryl Pkwy nearside Woods Hollow Rd,43.005014,-89.420033,MMT,0,,1,49,49 Lacy Loop,0,0,0,0,100,CFIT,3,270,E Cheryl,5460,Woods Hollow,0
-89.4317493704283,43.0153642905574,29086,4197,4197,Chapel Valley & Mckee (NB),This stop (#4197) is northbound on the 2950 block of Chapel Valley Rd nearside Mckee Rd,43.015362,-89.43175,MMT,0,,1,"49, 59","49 Lacy Loop, 59 West Transfer",0,0,1,0,101,CFIT,3,0,Chapel Valley,2950,Mckee,0
-89.4808263849456,43.0134902475247,29087,4200,4200,Fitchrona & Target (SB),This stop (#4200) is southbound on the 2800 block of Fitchrona Rd adjacent Target,43.013488,-89.480827,MMT,0,,1,59,59 Fitchburg,1,0,1,0,001,CFIT,2,180,Fitchrona,2800,Target,0
-89.4805303841238,43.013848248539,29088,4201,4201,Fitchrona & Hy-vee (NB),This stop (#4201) is northbound on the 2900 block of Fitchrona Rd adjacent Hy-vee,43.013846,-89.480531,MMT,0,,1,"52, 59","52 Orchard Pointe, 52 West Transfer, 59 West Transfer",1,0,1,0,111,CFIT,2,0,Fitchrona,2900,Hy-vee,0
-89.4562763332382,43.0287622717535,29089,4202,4202,Red Arrow & Jenewein (SB),This stop (#4202) is southbound on the 2300 block of Red Arrow Trl farside Jenewein Rd,43.02876,-89.456277,MMT,0,,0,18,18 South Transfer,0,0,0,0,111,CFIT,1,180,Red Arrow,2300,Jenewein,0
-89.4262493349993,43.0269762993609,29090,4216,4216,Todd & Post (SB),This stop (#4216) is southbound on the 3298 block of Todd Dr nearside Post Rd,43.026974,-89.42625,MMT,0,,1,40,40 Todd Loop,0,0,1,0,110,CMAD,3,180,Todd,3298,Post,0
-89.4613233302751,43.0299062672498,29091,4218,4218,Carling & Verona E (SB),This stop (#4218) is southbound on the 2200 block of Carling Dr nearside Verona Frontage (E),43.029904,-89.461324,MMT,0,,1,None,None,0,0,0,0,000,CFIT,3,180,Carling,2200,Verona E,0
-89.4144673224397,43.0310313117836,29092,4224,4224,Greenway & Coho (WB),This stop (#4224) is westbound on the 1998 block of Greenway Cross nearside Coho St,43.031029,-89.414468,MMT,0,,0,18,18 West Transfer,0,0,1,0,001,CFIT,3,270,Greenway,1998,Coho,0
-89.4677163759589,43.0156172594468,29093,4240,4240,Mckee & Commerce Park (WB),This stop (#4240) is westbound on the 6100 block of Mckee Rd farside Commerce Park Dr,43.015615,-89.467717,MMT,0,,1,"59, 75","59 West Transfer, 75 Verona",0,0,1,0,101,CFIT,1,270,Mckee,6100,Commerce Park,0
-89.4397173710023,43.0154532837778,29094,4241,4241,Mckee & Richardson (EB),This stop (#4241) is eastbound on the 5699 block of Mckee Rd farside Richardson St,43.015451,-89.439718,MMT,0,,0,59,59 Fitchburg,0,0,0,0,001,CFIT,1,90,Mckee,5699,Richardson,0
-89.4206363984836,43.0048102972585,29095,4245,4245,E Cheryl & Woods Hollow (EB),This stop (#4245) is eastbound on the 5465 block of E Cheryl Pkwy nearside Woods Hollow Rd,43.004808,-89.420637,MMT,0,,1,49,49 Hatchery Loop,0,0,0,0,100,CFIT,3,90,E Cheryl,5465,Woods Hollow,0
-89.3907293861139,43.0068033223529,29096,4253,4253,Lacy & E Cheryl (EB),This stop (#4253) is eastbound on the 5099 block of Lacy Rd farside E Cheryl Pkwy,43.006801,-89.39073,MMT,0,,1,49,49 Hatchery Loop,0,0,0,0,100,CFIT,1,90,Lacy,5099,E Cheryl,0
-89.4383312723222,43.0485412929718,29097,4257,4257,Nakoma & Huron (EB),This stop (#4257) is eastbound on the 3795 block of Nakoma Rd farside Huron Hl,43.048539,-89.438332,MMT,0,,1,None,None,0,0,0,0,000,CMAD,1,90,Nakoma,3795,Huron,0
-89.4794293516863,43.0239912500689,29098,4258,4258,King James & Williamsburg (SB),This stop (#4258) is southbound on the 2600 block of King James Way farside Williamsburg Way,43.023989,-89.47943,MMT,0,,0,"52, 59","52 Orchard Pointe, 59 Fitchburg",0,0,0,0,111,CFIT,1,180,King James,2600,Williamsburg,0
-89.4747473769029,43.0157312531385,29099,4260,4260,Mckee & Kapec (WB),This stop (#4260) is westbound on the 6198 block of Mckee Rd nearside Kapec Dr,43.015729,-89.474748,MMT,0,,1,59,59 West Transfer,0,0,0,0,001,CFIT,3,270,Mckee,6198,Kapec,0
-89.5330864891216,42.9905042202131,29100,4261,4261,E Verona & S Main (EB),This stop (#4261) is eastbound on the 101 block of Verona Ave (E) farside Main St (S),42.990502,-89.533087,MMT,0,,1,75,75 Capitol Square,0,0,0,0,100,CVER,1,90,E Verona,101,S Main,0
-89.4538983135282,43.0353152755696,29101,4263,4263,Verona E & Britta (NB),This stop (#4263) is northbound on the 4599 block of Verona Frontage (E) farside Britta Pkwy,43.035313,-89.453899,MMT,0,,1,18,18 South Transfer,0,0,0,0,111,CMAD,1,0,Verona E,4599,Britta,0
-89.4040433328089,43.0267153192953,29102,4268,4268,Post & Latham (WB),This stop (#4268) is westbound on the 1200 block of Post Rd farside Latham Dr,43.026713,-89.404044,MMT,0,,1,40,40 Todd Loop,0,0,0,0,110,CMAD,1,270,Post,1200,Latham,0
-89.4274813992978,43.0051952914429,29103,4282,4282,E Cheryl & S Fish Hatchery (WB),This stop (#4282) is westbound on the 5550 block of E Cheryl Pkwy nearside Fish Hatchery Rd (S),43.005193,-89.427482,MMT,0,,0,59,59 West Transfer,0,0,0,0,001,CFIT,3,270,E Cheryl,5550,S Fish Hatchery,0
-89.4577343224524,43.0324772705149,29104,4295,4295,Red Arrow & Verona E (NB),This stop (#4295) is northbound on the 2001 block of Red Arrow Trl nearside Verona Frontage (E),43.032475,-89.457735,MMT,0,,1,18,18 West Transfer,0,0,1,0,111,CMAD,3,0,Red Arrow,2001,Verona E,0
-89.4281723727263,43.0138792937941,29105,4301,4301,Mickelson & Brendan (NB),This stop (#4301) is northbound on the 2898 block of Mickelson Pkwy nearside Brendan Ave,43.013877,-89.428173,MMT,0,,0,"49, 59","49 Lacy Loop, 59 West Transfer",0,0,0,0,101,CFIT,3,0,Mickelson,2898,Brendan,0
-89.5402725005059,42.9893162185044,29106,4310,4310,W Verona & Legion (WB),This stop (#4310) is westbound on the 500 block of Verona Ave (W) nearside Legion St,42.989314,-89.540273,MMT,0,,1,75,75 Verona,0,0,0,0,100,CVER,3,270,W Verona,500,Legion,0
-89.4015143326192,43.0267863221854,29107,4322,4322,Post & Watford (WB),This stop (#4322) is westbound on the 1100 block of Post Rd farside Watford Way,43.026784,-89.401515,MMT,0,,1,40,40 Todd Loop,0,0,0,0,110,CMAD,1,270,Post,1100,Watford,0
-89.4231033129182,43.034531304664,29108,4324,4324,Todd & Beltline S (SB),This stop (#4324) is southbound on the 2798 block of Todd Dr farside Beltline Frontage (S),43.034529,-89.423104,MMT,0,,1,40,40 Todd Loop,0,0,0,0,110,CMAD,1,180,Todd,2798,Beltline S,0
-89.4147883336207,43.0271723095854,29109,4325,4325,Coho & Post (NB),This stop (#4325) is northbound on the 2999 block of Coho St farside Post Rd,43.02717,-89.414789,MMT,0,,1,40,40 Todd Loop,0,0,1,0,110,CMAD,1,0,Coho,2999,Post,0
-89.4575753138037,43.035019271049,29110,4326,4326,Verona W & Summit (SB),This stop (#4326) is southbound on the 4700 block of Verona Frontage (W) farside Summit Rd,43.035017,-89.457576,MMT,0,,1,18,18 South Transfer,0,0,1,0,111,CMAD,1,180,Verona W,4700,Summit,0
-89.455436340253,43.0264702723909,29111,4333,4333,Red Arrow & Pawnee (NB),This stop (#4333) is northbound on the 2499 block of Red Arrow Trl nearside Pawnee Pass,43.026468,-89.455437,MMT,0,,0,18,18 West Transfer,0,0,0,0,111,CFIT,3,0,Red Arrow,2499,Pawnee,0
-89.4550363743198,43.0152532706705,29112,4337,4337,Mckee & Seminole (EB),This stop (#4337) is eastbound on the 5999 block of Mckee Rd farside Seminole Hwy,43.015251,-89.455037,MMT,0,,1,59,59 Fitchburg,0,0,0,0,001,CFIT,1,90,Mckee,5999,Seminole,0
-89.4466443049136,43.0378592825959,29113,4340,4340,Mohawk & Danbury (WB),This stop (#4340) is westbound on the 4242 block of Mohawk Dr nearside Danbury St,43.037857,-89.446645,MMT,0,,1,None,None,0,0,0,0,000,CMAD,3,270,Mohawk,4242,Danbury,0
-89.451384291566,43.0422002788387,29114,4342,4342,S Midvale & Cherokee (SB),This stop (#4342) is southbound on the 1000 block of Midvale Blvd (S) farside Cherokee Dr,43.042198,-89.451385,MMT,0,,1,18,18 South Transfer,0,0,0,0,111,CMAD,1,180,S Midvale,1000,Cherokee,0
-89.3950703861154,43.0070453186645,29115,4343,4343,E Cheryl & No Oaks (EB),This stop (#4343) is eastbound on the 5151 block of E Cheryl Pkwy nearside No Oaks Rdg,43.007043,-89.395071,MMT,0,,0,49,49 Hatchery Loop,0,0,0,0,100,CFIT,3,90,E Cheryl,5151,No Oaks,0
-89.4474852941957,43.0412342823435,29116,4346,4346,Nakoma & Waban (WB),This stop (#4346) is westbound on the 4198 block of Nakoma Rd nearside Waban Hl,43.041232,-89.447486,MMT,0,,0,None,None,0,0,0,0,000,CMAD,3,270,Nakoma,4198,Waban,0
-89.4434752861862,43.0440462868122,29117,4347,4347,Nakoma & Seminole (EB),This stop (#4347) is eastbound on the 4099 block of Nakoma Rd farside Seminole Hwy,43.044044,-89.443476,MMT,0,,1,None,None,0,0,0,0,000,CMAD,1,90,Nakoma,4099,Seminole,0
-89.4164403117476,43.034558310922,29118,4351,4351,Beltline S & Cannonball (EB),This stop (#4351) is eastbound on the 2201 block of Beltline Frontage (S) nearside Cannonball Trl,43.034556,-89.416441,MMT,0,,1,18,18 South Transfer,0,0,0,0,001,CMAD,3,90,Beltline S,2201,Cannonball,0
-89.4514073031319,43.0385662779883,29119,4354,4354,S Midvale & Nakoma (SB),This stop (#4354) is southbound on the 1300 block of Midvale Blvd (S) farside Nakoma Rd,43.038564,-89.451408,MMT,0,,1,18,18 South Transfer,0,0,0,0,111,CMAD,1,180,S Midvale,1300,Nakoma,0
-89.4508523008127,43.0393092789658,29120,4355,4355,S Midvale & Nakoma (NB),This stop (#4355) is northbound on the 1299 block of Midvale Blvd (S) farside Nakoma Rd,43.039307,-89.450853,MMT,0,,1,18,18 West Transfer,0,0,0,0,111,CMAD,1,0,S Midvale,1299,Nakoma,0
-89.4336893120587,43.0348622944036,29121,4360,4360,Grandview & Beltline S (SB),This stop (#4360) is southbound on the 2800 block of Grandview Blvd farside Beltline Frontage (S),43.03486,-89.43369,MMT,0,,0,40,40 Grandview Loop,0,0,1,0,111,TMAD,1,180,Grandview,2800,Beltline S,0
-89.4543673115997,43.0359152747533,29122,4368,4368,Verona & Highway Ramp (SB),This stop (#4368) is southbound on the 4500 block of Verona Rd farside Highway Ramp,43.035913,-89.454368,MMT,0,,1,18,18 South Transfer,0,0,0,0,111,CMAD,1,180,Verona,4500,Highway Ramp,0
-89.4108403216066,43.0311383149717,29123,4373,4373,Greenway & Bryant (EB),This stop (#4373) is eastbound on the 1801 block of Greenway Cross nearside Bryant Rd,43.031136,-89.410841,MMT,0,,1,"18, 40","18 South Transfer, 40 Todd Loop",0,0,0,0,111,CFIT,3,90,Greenway,1801,Bryant,0
-89.4283343122958,43.0346922990504,29124,4377,4377,Beltline S & Landmark (EB),This stop (#4377) is eastbound on the 3099 block of Beltline Frontage (S) farside Landmark Pl,43.03469,-89.428335,MMT,0,,1,18,18 South Transfer,0,0,0,0,111,CMAD,1,90,Beltline S,3099,Landmark,0
-89.4805323761953,43.0160592485109,29125,4379,4379,Fitchrona & Mckee (NB),This stop (#4379) is northbound on the 3000 block of Fitchrona Rd farside Mckee Rd,43.016057,-89.480533,MMT,0,,1,"52, 59","52 West Transfer, 59 West Transfer",0,0,0,0,111,CFIT,1,0,Fitchrona,3000,Mckee,0
-89.4390342730183,43.048245292826,29126,4382,4382,Nakoma & Huron (WB),This stop (#4382) is westbound on the 3798 block of Nakoma Rd farside Huron Hl,43.048243,-89.439035,MMT,0,,0,None,None,0,0,0,0,000,CMAD,1,270,Nakoma,3798,Huron,0
-89.4282833915041,43.0077732915724,29127,4395,4395,Mickelson & S Fish Hatchery (EB),This stop (#4395) is eastbound on the 2800 block of Mickelson Pkwy nearside Fish Hatchery Rd (S),43.007771,-89.428284,MMT,0,,0,49,49 Hatchery Loop,0,0,0,0,100,CFIT,3,90,Mickelson,2800,S Fish Hatchery,0
-89.563862505924,42.9968572285432,29128,4401,4401,Northern Lights & Epic Staff C (SB),This stop (#4401) is southbound on the 2601 block of Northern Lights Blvd adjacent Epic Staff C,42.996855,-89.563863,MMT,0,,1,"55, 75","55 Verona, 55 West Transfer, 75 Capitol Square, 75 Verona",0,0,1,0,100,PEPC,2,180,Northern Lights,2601,Epic Staff C,0
-89.4331093115943,43.0352652952889,29129,4412,4412,Beltline S & Grandview (WB),This stop (#4412) is westbound on the 3398 block of Beltline Frontage (S) nearside Grandview Blvd,43.035263,-89.43311,MMT,0,,0,18,18 West Transfer,0,0,1,0,111,TMAD,3,270,Beltline S,3398,Grandview,0
-89.4026113219935,43.030438322698,29130,4415,4415,Stewart & Latham (EB),This stop (#4415) is eastbound on the 1199 block of Stewart St farside Latham Dr,43.030436,-89.402612,MMT,0,,1,40,40 Todd Loop,0,0,0,0,110,CMAD,1,90,Stewart,1199,Latham,0
-89.4151203128383,43.034379312038,29131,4426,4426,Coho & Beltline S (SB),This stop (#4426) is southbound on the 2800 block of Coho St farside Beltline Frontage (S),43.034377,-89.415121,MMT,0,,1,18,18 South Transfer,0,0,0,0,001,CMAD,1,180,Coho,2800,Beltline S,0
-89.448247313782,43.0348602801034,29132,4430,4430,Beltline S & Whenona (WB),This stop (#4430) is westbound on the 4298 block of Beltline Frontage (S) nearside Whenona Dr,43.034858,-89.448248,MMT,0,,1,18,18 West Transfer,0,0,1,0,111,CMAD,3,270,Beltline S,4298,Whenona,0
-89.388224379098,43.0091383258594,29133,4435,4435,Lacy & Central Park (EB),This stop (#4435) is eastbound on the 4999 block of Lacy Rd farside Central Park Pl,43.009136,-89.388225,MMT,0,,1,49,49 Hatchery Loop,0,0,0,0,100,CFIT,1,90,Lacy,4999,Central Park,0
-89.4317613730833,43.014210290957,29134,4436,4436,Brendan & Chapel Valley (WB),This stop (#4436) is westbound on the 5598 block of Brendan Ave nearside Chapel Valley Rd,43.014208,-89.431762,MMT,0,,0,"49, 59","49 Lacy Loop, 59 West Transfer",0,0,0,0,101,CFIT,3,270,Brendan,5598,Chapel Valley,0
-89.4579933221598,43.032333270329,29135,4437,4437,Verona E & Red Arrow (NB),This stop (#4437) is northbound on the 4701 block of Verona Frontage (E) nearside Red Arrow Trl,43.032331,-89.457994,MMT,0,,1,18,18 South Transfer,0,0,1,0,111,CMAD,3,0,Verona E,4701,Red Arrow,0
-89.4086563198015,43.0317103173997,29136,4443,4443,Fish Hatchery & Greenway (NB),This stop (#4443) is northbound on the 2799 block of Fish Hatchery Rd farside Greenway Cross,43.031708,-89.408657,MMT,0,,1,"18, 40, 49","18 South Transfer, 40 Grandview Loop, 40 Todd Loop, 49 Lacy Loop",1,0,1,0,111,CMAD,1,0,Fish Hatchery,2799,Greenway,0
-89.4595213327184,43.0290472682854,29137,4446,4446,Allied & Jenewein (SB),This stop (#4446) is southbound on the 2300 block of Allied Dr nearside Jenewein Rd,43.029045,-89.459522,MMT,0,,1,18,18 West Transfer,0,0,1,0,111,CMAD,3,180,Allied,2300,Jenewein,0
-89.4768973599264,43.0209932518135,29138,4450,4450,King James & King James (WB),This stop (#4450) is westbound on the 2919 block of King James Way farside King James Ct,43.020991,-89.476898,MMT,0,,0,"52, 59","52 West Transfer, 59 West Transfer",0,0,0,0,111,CFIT,1,270,King James,2919,King James,0
-89.4546633134819,43.035038273987,29139,4456,4456,Verona E & Britta (SB),This stop (#4456) is southbound on the 4600 block of Verona Frontage (E) farside Britta Pkwy,43.035036,-89.454664,MMT,0,,1,18,18 West Transfer,0,0,0,0,111,CMAD,1,180,Verona E,4600,Britta,0
-89.5130064594119,42.9944402250494,29140,4457,4457,E Verona & Maple Grove (EB),This stop (#4457) is eastbound on the 999 block of Verona Ave (E) nearside Maple Grove Dr,42.994438,-89.513007,MMT,0,,1,75,75 Capitol Square,1,0,1,0,100,CVER,3,90,E Verona,999,Maple Grove,0
-89.4318503276341,43.0296882948215,29141,4466,4466,Grandview & Kingston (SB),This stop (#4466) is southbound on the 3100 block of Grandview Blvd farside Kingston Dr,43.029686,-89.431851,MMT,0,,1,40,40 Grandview Loop,0,0,0,0,111,CMAD,1,180,Grandview,3100,Kingston,0
-89.447611371145,43.0157122776327,29142,4476,4476,Mckee & Osmundsen (WB),This stop (#4476) is westbound on the 5800 block of Mckee Rd farside Osmundsen Rd,43.01571,-89.447612,MMT,0,,0,59,59 West Transfer,0,0,0,0,001,CFIT,1,270,Mckee,5800,Osmundsen,0
-89.4573403169462,43.034008271267,29143,4481,4481,Verona W & Summit (NB),This stop (#4481) is northbound on the 4701 block of Verona Frontage (W) nearside Summit Rd,43.034006,-89.457341,MMT,0,,1,18,18 West Transfer,0,0,0,0,111,CMAD,3,0,Verona W,4701,Summit,0
-89.4802853779347,43.0155492486151,29144,4485,4485,Mckee & Fitchrona (EB),This stop (#4485) is eastbound on the 6299 block of Mckee Rd farside Fitchrona Rd,43.015547,-89.480286,MMT,0,,1,52,52 Orchard Pointe,0,0,0,0,110,CFIT,1,90,Mckee,6299,Fitchrona,0
-89.4547253103964,43.035996274221,29145,4494,4494,Verona W & Beltline S (SB),This stop (#4494) is southbound on the 4500 block of Verona Frontage (W) farside Beltline Frontage (S),43.035994,-89.454726,MMT,0,,1,18,18 South Transfer,0,0,0,0,111,CMAD,1,180,Verona W,4500,Beltline S,0
-89.4566973262896,43.0309462717624,29146,4500,4500,Red Arrow & Thurston (SB),This stop (#4500) is southbound on the 2100 block of Red Arrow Trl farside Thurston Ln,43.030944,-89.456698,MMT,0,,1,18,18 South Transfer,0,0,0,0,111,CFIT,1,180,Red Arrow,2100,Thurston,0
-89.4500013012365,43.0390142796827,29147,4501,4501,Nakoma & Mohawk (NB),This stop (#4501) is northbound on the 4399 block of Nakoma Rd farside Mohawk Dr,43.039012,-89.450002,MMT,0,,1,None,None,1,0,1,0,000,CMAD,1,0,Nakoma,4399,Mohawk,0
-89.4808153784575,43.0152622485703,29148,4510,4510,Fitchrona & Mckee (SB),This stop (#4510) is southbound on the 2899 block of Fitchrona Rd farside Mckee Rd,43.01526,-89.480816,MMT,0,,1,59,59 Fitchburg,0,0,0,0,001,CFIT,1,180,Fitchrona,2899,Mckee,0
-89.4104563102492,43.0352383168043,29149,4516,4516,Beltline N & Damon (WB),This stop (#4516) is westbound on the 1600 block of Beltline Frontage (N) farside Damon Rd,43.035236,-89.410457,MMT,0,,1,40,"40 Grandview Loop, 40 Todd Loop",0,0,0,0,111,CMAD,1,270,Beltline N,1600,Damon,0
-89.5459555084602,42.9883082178735,29150,4519,4519,W Verona & Half Mile (EB),This stop (#4519) is eastbound on the 601 block of Verona Ave (W) nearside Half Mile Rd,42.988306,-89.545956,MMT,0,,0,75,75 Capitol Square,0,0,0,0,100,CVER,3,90,W Verona,601,Half Mile,0
-89.417023396903,43.0050972997611,29151,4520,4520,E Cheryl & Agrace (WB),This stop (#4520) is westbound on the 5400 block of E Cheryl Pkwy opposite Agrace Campus,43.005095,-89.417024,MMT,0,,0,49,49 Lacy Loop,0,0,0,0,100,CFIT,4,270,E Cheryl,5400,Agrace,0
-89.432045369973,43.0151582904327,29152,4522,4522,Chapel Valley & Mckee (SB),This stop (#4522) is southbound on the 2951 block of Chapel Valley Rd farside Mckee Rd,43.015156,-89.432046,MMT,0,,0,49,49 Hatchery Loop,0,0,0,0,100,CFIT,1,180,Chapel Valley,2951,Mckee,0
-89.4122593335098,43.0267243114934,29153,4523,4523,Fish Hatchery & Post (NB),This stop (#4523) is northbound on the 2925 block of Fish Hatchery Rd farside Post Rd,43.026722,-89.41226,MMT,0,,1,"40, 49","40 Grandview Loop, 40 Todd Loop, 49 Lacy Loop",1,0,1,0,111,CFIT,1,0,Fish Hatchery,2925,Post,0
-89.4432263152725,43.0343692851557,29154,4539,4539,Beltline S & Highway Ramp (EB),This stop (#4539) is eastbound on the 4199 block of Beltline Frontage (S) nearside Highway Ramp,43.034367,-89.443227,MMT,0,,1,18,18 South Transfer,0,0,0,0,111,CMAD,3,90,Beltline S,4199,Highway Ramp,0
-89.4755023668994,43.0187202527167,29155,4541,4541,Fitchrona & Kapec (EB),This stop (#4541) is eastbound on the 3030 block of Fitchrona Rd farside Kapec Rd,43.018718,-89.475503,MMT,0,,1,"52, 59","52 West Transfer, 59 West Transfer",0,0,0,0,111,CFIT,1,90,Fitchrona,3030,Kapec,0
-89.4254583995123,43.0047742931453,29156,4550,4550,Research Park & E Cheryl (SB),This stop (#4550) is southbound on the 2799 block of Research Park Dr farside E Cheryl Pkwy,43.004772,-89.425459,MMT,0,,0,49,49 Lacy Loop,0,0,0,0,100,CFIT,1,180,Research Park,2799,E Cheryl,0
-89.4508782911664,43.0423262796764,29157,4551,4551,S Midvale & Cherokee (NB),This stop (#4551) is northbound on the 1001 block of Midvale Blvd (S) nearside Cherokee Dr,43.042324,-89.450879,MMT,0,,1,18,18 West Transfer,0,0,0,0,111,CMAD,3,0,S Midvale,1001,Cherokee,0
-89.3946883859202,43.0072513199387,29158,4552,4552,E Cheryl & No Oaks (WB),This stop (#4552) is westbound on the 5150 block of E Cheryl Pkwy nearside No Oaks Rdg,43.007249,-89.394689,MMT,0,,0,49,49 Lacy Loop,0,0,0,0,100,CFIT,3,270,E Cheryl,5150,No Oaks,0
-89.5527725165698,42.9877202165738,29159,4555,4555,W Verona & Westridge (EB),This stop (#4555) is eastbound on the 799 block of Verona Ave (W) farside Westridge Pkwy,42.987718,-89.552773,MMT,0,,1,75,75 Capitol Square,0,0,0,0,100,CVER,1,90,W Verona,799,Westridge,0
-89.5267774777893,42.9928722232533,29160,4556,4556,E Verona & Enterprise (WB),This stop (#4556) is westbound on the 498 block of Verona Ave (E) farside Enterprise Dr,42.99287,-89.526778,MMT,0,,1,75,75 Verona,0,0,0,0,100,CVER,1,270,E Verona,498,Enterprise,0
-89.4439783139948,43.0345562843054,29161,4560,4560,Beltline S & Seminole (WB),This stop (#4560) is westbound on the 4200 block of Beltline Frontage (S) farside Seminole Hwy,43.034554,-89.443979,MMT,0,,1,18,18 West Transfer,0,0,0,0,111,CMAD,1,270,Beltline S,4200,Seminole,0
-89.4250153254995,43.0300013007954,29162,4572,4572,Todd & Pelham (SB),This stop (#4572) is southbound on the 3098 block of Todd Dr nearside Pelham Rd,43.029999,-89.425016,MMT,0,,1,40,40 Todd Loop,0,0,0,0,110,CMAD,3,180,Todd,3098,Pelham,0
-89.4618763404431,43.0266482658398,29163,4573,4573,Lovell & Chalet Gardens (EB),This stop (#4573) is eastbound on the 4999 block of Lovell Ln farside Chalet Gardens Rd,43.026646,-89.461877,MMT,0,,0,None,None,0,0,0,0,000,CFIT,1,90,Lovell,4999,Chalet Gardens,0
-89.4558073388075,43.0266672719773,29164,4580,4580,Red Arrow & Pawnee (SB),This stop (#4580) is southbound on the 2498 block of Red Arrow Trl nearside Pawnee Pass,43.026665,-89.455808,MMT,0,,0,18,18 South Transfer,0,0,0,0,111,CFIT,3,180,Red Arrow,2498,Pawnee,0
-89.453010314614,43.0347612760127,29165,4582,4582,Helene & Britta (SB),This stop (#4582) is southbound on the 1800 block of Helene Pkwy nearside Britta Pkwy,43.034759,-89.453011,MMT,0,,0,None,None,0,0,0,0,000,CMAD,3,180,Helene,1800,Britta,0
-89.479120350414,43.0241262496565,29166,4589,4589,King James & Williamsburg (NB),This stop (#4589) is northbound on the 2601 block of King James Way nearside Williamsburg Way,43.024124,-89.479121,MMT,0,,0,"52, 59","52 West Transfer, 59 West Transfer",0,0,0,0,111,CFIT,3,0,King James,2601,Williamsburg,0
-89.440457370518,43.0157842831704,29167,4592,4592,Mckee & Richardson (WB),This stop (#4592) is westbound on the 5700 block of Mckee Rd farside Richardson St,43.015782,-89.440458,MMT,0,,0,59,59 West Transfer,0,0,0,0,001,CFIT,1,270,Mckee,5700,Richardson,0
